site_id,year,visit_date,species,capture_life_stage,capture_animal_state,swab_id,replicate,bd_load,datetime,adult,eggmass,subadult,tadpole
70550,2015,2015-07-12,ramu,adult,healthy,RKS18174,1,5882.88,2015-07-12T00:00:00Z,48,0,290,540
70550,2015,2015-07-12,ramu,adult,healthy,RKS18775,1,680.64,2015-07-12T00:00:00Z,48,0,290,540
70550,2015,2015-09-04,ramu,adult,healthy,RKS19584,1,1074.24,2015-09-04T00:00:00Z,48,0,290,540
70550,2015,2015-07-12,ramu,adult,healthy,RKS18801,1,45648.48,2015-07-12T00:00:00Z,48,0,290,540
70550,2015,2015-08-04,ramu,adult,healthy,RKS19350,1,22491.84,2015-08-04T00:00:00Z,48,0,290,540
70550,2015,2015-09-03,ramu,adult,healthy,RKS19580,1,9664.8,2015-09-03T00:00:00Z,48,0,290,540
70550,2015,2015-07-11,ramu,adult,healthy,RKS17981,1,76037.28,2015-07-11T00:00:00Z,48,0,290,540
70550,2015,2015-07-10,ramu,adult,healthy,RKS17979,1,34129.92,2015-07-10T00:00:00Z,48,0,290,540
70550,2015,2015-08-05,ramu,subadult,healthy,RKS19384,1,32826.24,2015-08-05T00:00:00Z,48,0,290,540
70550,2015,2015-08-04,ramu,adult,healthy,RKS19340,1,586.56,2015-08-04T00:00:00Z,48,0,290,540
70550,2015,2015-08-04,ramu,adult,healthy,RKS19355,1,0,2015-08-04T00:00:00Z,48,0,290,540
70550,2015,2015-08-04,ramu,adult,healthy,RKS19345,1,1200.48,2015-08-04T00:00:00Z,48,0,290,540
70550,2015,2015-08-04,ramu,adult,healthy,RKS18932,1,230869.44,2015-08-04T00:00:00Z,48,0,290,540
70550,2015,2015-08-04,ramu,adult,healthy,RKS18942,1,2810.4,2015-08-04T00:00:00Z,48,0,290,540
70550,2015,2015-09-02,ramu,adult,healthy,RKS19525,1,2616.96,2015-09-02T00:00:00Z,48,0,290,540
70550,2016,2016-08-10,ramu,subadult,healthy,RKS21918,1,1581683.248,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21399,1,137062.592,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21369,1,634843.08,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22803,1,49382.696,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22256,1,250292.016,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21377,1,430587.168,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22902,1,2366.504,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21939,1,270974.408,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22900,1,0,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21400,1,513421.584,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21540,1,0,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22706,1,0,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21334,1,948158.08,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22821,1,0,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21350,1,51631.872,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21947,1,17942.288,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22743,1,4604.864,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,tadpole,healthy,RKS22886,1,13527.184,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22766,1,9963.016,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22774,1,2036.952,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21477,1,0,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21650,1,444535.448,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22741,1,16321.488,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21530,1,792045.32,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21408,1,2681.792,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21884,1,14484.048,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22864,1,113763.92,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,tadpole,healthy,RKS22889,1,2171191.984,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22794,1,5239.976,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22248,1,0,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22812,1,8872.472,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22213,1,8182.616,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21855,1,400658.32,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,tadpole,healthy,RKS21550,1,68006.248,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,subadult,healthy,RKS21421,1,418.84,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21879,1,149824.432,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21698,1,72589.816,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22259,1,0,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22798,1,3826.456,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22738,1,64500.64,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-14,ramu,adult,healthy,RKS21506,1,134250.136,2016-07-14T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22850,1,1362141.272,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21921,1,85661.784,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22263,1,239414.664,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22816,1,757951.016,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,tadpole,healthy,RKS21526,1,237540.624,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22820,1,588.832,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21910,1,42256.4,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21923,1,56831.592,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21423,1,6413.24,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21344,1,41723.768,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22793,1,107634.432,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22854,1,3913.528,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,subadult,healthy,RKS21519,1,2627.432,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21331,1,397928.04,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21932,1,147799.072,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21852,1,6233.56,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22801,1,416957.688,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21366,1,23976,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21355,1,1122293.032,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21323,1,98004.352,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21324,1,17114.16,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22855,1,2771.528,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21425,1,10689.72,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21860,1,5791.592,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21343,1,56983.976,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,sick,RKS22769,1,3977.488,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22013,1,15638.024,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,subadult,healthy,RKS21516,1,16639.088,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21943,1,115188.08,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22871,1,318458.312,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22873,1,4723.592,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22846,1,91818.24,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22749,1,185049.864,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22856,1,479542.336,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22744,1,61769.064,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21362,1,15177.128,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22254,1,8490.6,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21863,1,10784.984,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21656,1,1519.96,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22851,1,237044.296,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22813,1,682116.656,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21404,1,1250.968,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21405,1,41541.888,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21330,1,867037.76,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22826,1,0,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21468,1,6872.504,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22010,1,14991.216,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21653,1,194757.744,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21380,1,28732.112,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21938,1,2137.608,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,tadpole,healthy,RKS21356,1,470719.576,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22839,1,77210.64,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21935,1,4557.424,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21347,1,60604.04,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21326,1,566421.704,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21374,1,24908.192,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21381,1,21792.456,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21551,1,1792.048,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21886,1,43273.768,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS21717,1,103830.088,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21931,1,3162.76,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21905,1,396357.848,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21403,1,27444.888,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-14,ramu,adult,healthy,RKS21411,1,1744.488,2016-07-14T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21363,1,0,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21372,1,16333.336,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21885,1,0,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-14,ramu,adult,healthy,RKS21419,1,828092.52,2016-07-14T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21345,1,6299.248,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22861,1,824677.144,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21329,1,186729.88,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21426,1,0,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22890,1,1355.272,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22253,1,26387.736,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,subadult,healthy,RKS21319,1,19864.64,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21907,1,236840.96,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22883,1,1370.68,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-14,ramu,adult,healthy,RKS21413,1,896514.416,2016-07-14T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22870,1,22138.064,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22215,1,0,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22713,1,98047.2,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21539,1,28233.376,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22848,1,16491.048,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22797,1,44006.712,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21856,1,4638.616,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22705,1,183439.968,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,subadult,healthy,RKS21524,1,0,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21649,1,5864.568,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22775,1,6626.92,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22819,1,11019.52,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21696,1,6648.16,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21862,1,58762.216,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22258,1,133483.304,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,tadpole,healthy,RKS22888,1,268543.232,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22818,1,300557.432,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21528,1,9295.136,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22800,1,248426.96,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-14,ramu,adult,healthy,RKS21418,1,159049.992,2016-07-14T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,tadpole,healthy,RKS21358,1,27029.624,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22250,1,8088.928,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21657,1,2870.816,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21336,1,44998.896,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22765,1,66221.304,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,tadpole,healthy,RKS22885,1,3329208.272,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22771,1,345417.088,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21479,1,895.72,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21424,1,743575.496,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21651,1,0,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22014,1,3793.736,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-14,ramu,adult,healthy,RKS21415,1,7939.312,2016-07-14T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22825,1,0,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,tadpole,healthy,RKS21357,1,219584.48,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22218,1,501473.432,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-14,ramu,adult,healthy,RKS21410,1,149626.392,2016-07-14T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22016,1,283341.136,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21397,1,6033055.096,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21911,1,4389.408,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21854,1,0,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22857,1,33163.488,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21475,1,23579.072,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22764,1,5698.104,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22265,1,84393.112,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21927,1,16454.304,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21406,1,2337.176,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22709,1,4058.472,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21913,1,2005895.456,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-14,ramu,adult,healthy,RKS21417,1,1180.792,2016-07-14T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21536,1,8602.912,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21476,1,1886.296,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21398,1,689341.136,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,tadpole,healthy,RKS21549,1,328558.912,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21531,1,30484.936,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21654,1,43681.552,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21365,1,0,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21940,1,48835.496,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22262,1,17411.984,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22836,1,2188.752,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21497,1,11433.992,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21858,1,10705.584,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21920,1,1180.576,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,tadpole,healthy,RKS22874,1,5847112.632,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22733,1,4067.176,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22859,1,8242.744,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22220,1,18048.552,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22731,1,21582.664,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22881,1,8338.496,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22222,1,3322.384,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21857,1,0,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-14,ramu,adult,healthy,RKS21511,1,9345.304,2016-07-14T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21882,1,739341.72,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22734,1,78098.656,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22772,1,92291.816,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22736,1,4020.88,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22853,1,99513.32,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21346,1,3000.616,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-14,ramu,adult,healthy,RKS21510,1,64562.032,2016-07-14T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22893,1,738.792,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21934,1,16772.816,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21936,1,1481.016,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21327,1,12016.648,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-07-12,ramu,adult,healthy,RKS21697,1,0,2016-07-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22735,1,26322.344,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21379,1,16374.408,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22829,1,27283.848,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22806,1,408091.176,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-07-13,ramu,adult,healthy,RKS21371,1,164449.88,2016-07-13T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22809,1,48687.896,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS22251,1,17120.08,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-07-14,ramu,adult,healthy,RKS21515,1,6149.504,2016-07-14T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21901,1,22641.568,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22822,1,2060324.104,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21500,1,191492.112,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21903,1,19641.824,2016-08-10T00:00:00Z,102,14,76,658
70550,2016,2016-08-11,ramu,adult,healthy,RKS22019,1,74006.616,2016-08-11T00:00:00Z,102,14,76,658
70550,2016,2016-08-12,ramu,adult,healthy,RKS22892,1,1433.816,2016-08-12T00:00:00Z,102,14,76,658
70550,2016,2016-08-10,ramu,adult,healthy,RKS21902,1,19773.2,2016-08-10T00:00:00Z,102,14,76,658
