CDEC,id,name,area,depth,elevation,drainage,topo,county,jurisdiction,wilderness,utme,utmn,min_dist_km,elevation_cdec
BCB,11645,"",428,0.25,3469,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347878,4097852,8.05861231870752,3127
BCB,11646,"",584,0.3,3469,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347891,4097810,8.09816964678111,3127
BCB,11647,"",1108,0.25,3261,kings_mf_alpine_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348475,4097188,8.95146077255861,3127
BCB,11648,"",1020,0.25,3219,kings_mf_alpine_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347916,4096327,9.25307089035231,3127
BCB,11649,"",346,0.4,3322,kings_mf_alpine_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347682,4096246,9.18054293375414,3127
BCB,11650,"",117,0.5,3322,kings_mf_alpine_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347438,4096255,9.03397169563078,3127
BCB,11652,"",720,1.75,3164,kings_mf_blue_canyon_ck,slide_bluffs,fresno,kings_canyon,kings_canyon,346303,4096170,8.52433084812444,3127
BCB,11653,"",1091,3,3164,kings_mf_blue_canyon_ck,slide_bluffs,fresno,kings_canyon,kings_canyon,346372,4096181,8.54670237243278,3127
BCB,11654,"",1031,3.5,3164,kings_mf_blue_canyon_ck,slide_bluffs,fresno,kings_canyon,kings_canyon,346338,4096240,8.47864100178733,3127
BCB,11655,"",562,0.45,3170,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346410,4096367,8.40106340458888,3127
BCB,11656,"",1670,1.75,3200,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346955,4096592,8.48646590190378,3127
BCB,11657,"",249,0.2,3176,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346728,4096629,8.33432623168069,3127
BCB,11658,"",1371,1.5,3176,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346675,4096599,8.33237150777703,3127
BCB,11659,"",593,0.4,3176,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346634,4096617,8.29579812649654,3127
BCB,11660,"",924,0.6,3188,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346687,4096792,8.1741129015912,3127
BCB,11661,"",984,0.3,3176,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346776,4096776,8.23502296648429,3127
BCB,11662,"",521,0.3,3139,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346331,4097023,7.79187350755693,3127
BCB,11664,"",1318,0.75,3152,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346512,4097132,7.79301184913811,3127
BCB,11665,"",727,0.3,3359,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347383,4097101,8.31403873079113,3127
BCB,11666,"",974,0.45,3371,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347461,4097124,8.3431185423668,3127
BCB,11667,"",804,1,3371,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347495,4097147,8.34577058443503,3127
BCB,11668,"",772,0.3,3359,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347378,4097157,8.26641551439968,3127
BCB,11669,"",458,,3359,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347450,4097344,8.16313796901641,3127
BCB,11670,"",656,0.4,3310,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347139,4097423,7.90998720063706,3127
BCB,11671,"",345,0.3,3286,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346988,4097533,7.7313217793123,3127
BCB,11672,"",1950,0.45,3219,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346740,4097470,7.63720976288787,3127
BCB,11673,"",1094,1.25,3219,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346611,4097534,7.51116717715115,3127
BCB,11674,"",333,1.5,3164,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346280,4097503,7.35539626169523,3127
BCB,11675,"",543,0.45,3164,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346264,4097440,7.40037667622643,3127
BCB,11676,"",529,0.4,3152,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346186,4097346,7.44010027116256,3127
BCB,11677,"",1424,2.5,3176,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346099,4097711,7.08307215906973,3127
BCB,11678,"",682,0.7,3176,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346187,4097826,7.03301673413545,3127
BCB,11679,"",753,1.25,3179,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346466,4097919,7.11223173188318,3127
BCB,11680,"",1570,1.75,3188,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346537,4097911,7.15990316537364,3127
BCB,11681,"",3101,1.5,3188,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346629,4098004,7.13907158141197,3127
BCB,11682,"",1708,,3249,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,345510,4098340,6.24029449265277,3127
BCB,11683,"",510,,3237,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,345386,4098338,6.18048869583106,3127
BCB,11684,"",460,0.5,3237,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346270,4098453,6.56450401678343,3127
BCB,11685,"",627,0.3,3237,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346456,4098408,6.71243796463077,3127
BCB,11686,"",1005,1.8,3243,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346586,4098522,6.70347698628435,3127
BCB,11687,"",1443,1.8,3274,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346747,4098656,6.70399029036101,3127
BCB,11688,"",1150,1.3,3274,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346702,4098682,6.65491900359512,3127
BCB,11689,"",829,0.3,3310,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346963,4098928,6.64802211439768,3127
BCB,11690,"",884,0.7,3322,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347029,4099018,6.62955622266825,3127
BCB,11691,"",505,0.05,3414,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346956,4099129,6.49934718703869,3127
BCB,11692,"",992,1.2,3371,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346881,4099181,6.40957540237352,3127
BCB,11693,"",1447,0.8,3578,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347302,4098995,6.84026538938559,3127
BCB,11694,"",1040,1.1,3359,kings_mf_blue_canyon_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347523,4098941,7.03807515403541,3127
BCB,11695,"",724,1.8,3408,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348247,4099200,7.42382340487012,3127
BCB,11696,"",945,1.4,3347,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348576,4099195,7.69006328095526,3127
BCB,11697,"",866,0.25,3298,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348556,4099620,7.43062587354344,3127
BCB,11698,"",617,1.5,3298,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348596,4099654,7.44531434187596,3127
BCB,11699,"",3287,3,3298,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348664,4099693,7.48119531480451,3127
BCB,11700,"",1383,1.25,3249,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348959,4099700,7.72756672063639,3127
BCB,11701,"",2578,4.5,3237,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,349014,4099559,7.84858131961987,3127
BCB,11702,"",636,3.6,3261,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,349189,4099365,8.10026936828678,3127
BCB,11703,"",886,3.6,3274,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,349218,4099436,8.08678550029291,3127
BCB,11704,"",365,1.5,3152,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,349320,4099800,7.98814415343718,3127
BCB,11705,"",408,0.2,3152,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,349301,4099827,7.95832763027801,3127
BCB,11706,"",888,0.25,3310,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348184,4100054,6.88235040428687,3127
BCB,11707,"",626,0.25,3310,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348260,4100160,6.89121049878728,3127
BCB,11708,"",653,1,3298,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348277,4100342,6.81343609334334,3127
BCB,11709,"",1018,1.6,3261,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348228,4100597,6.64701352788034,3127
BCB,11710,"",1109,0.5,3237,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347841,4100074,6.58376655706301,3127
BCB,11711,"",666,0.35,3225,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347867,4100302,6.48197145877226,3127
BCB,11712,"",574,0.5,3078,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347975,4101164,6.16832898389666,3127
BCB,11713,"",1892,2,3078,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348059,4101125,6.26095033011551,3127
BCB,11714,"",893,0.6,3139,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347816,4100884,6.14859764946276,3127
BCB,11715,"",628,1.75,3139,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347769,4100883,6.10743642531621,3127
BCB,11716,"",835,1.8,3139,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347793,4100841,6.14830807543516,3127
BCB,11717,"",4107,2.75,3139,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347718,4100729,6.13619927479623,3127
BCB,11718,"",1153,2.25,3139,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347687,4100574,6.18680310319507,3127
BCB,11719,"",1519,2.5,3152,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347485,4100402,6.10596359435678,3127
BCB,11720,"",1108,0.6,3152,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347512,4100923,5.86200391775002,3127
BCB,11721,"",1533,0.25,3225,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347142,4100632,5.69298578895404,3127
BCB,11723,"",490,0.75,3200,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347187,4100448,5.832335651708,3127
BCB,11724,"",536,1.6,3200,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347206,4100417,5.86550978075156,3127
BCB,11725,"",1627,1.5,3200,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347140,4100335,5.85830592581829,3127
BCB,11726,"",1292,2.8,3237,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347059,4100528,5.68149355621292,3127
BCB,11727,"",424,1.2,3225,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347045,4100375,5.75773766127264,3127
BCB,11728,"",1126,1.7,3225,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346979,4100183,5.8192449496081,3127
BCB,11729,"",2936,3.8,3274,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346689,4100586,5.34554781617467,3127
BCB,11730,"",4746,4.8,3517,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346025,4100156,5.11502411961581,3127
BCB,11731,"",714,1.5,3237,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347295,4101135,5.57055537339462,3127
BCB,11732,"",988,,3298,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346936,4101116,5.26492844887533,3127
BCB,11733,"",851,0.2,3347,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346782,4101280,5.05022929141351,3127
BCB,11734,"",748,0.2,3249,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347097,4101382,5.28176331843125,3127
BCB,11735,"",913,1.5,3261,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347357,4101426,5.49730579816589,3127
BCB,11736,"",1086,2,3261,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347433,4101449,5.55692497392209,3127
BCB,11737,"",844,0.25,3261,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347371,4101507,5.47664033681239,3127
BCB,11738,"",1120,2,3237,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347594,4101544,5.66680826714364,3127
BCB,11739,"",803,0.3,3237,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347653,4101591,5.7034975634996,3127
BCB,11740,"",604,1.5,3432,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346950,4101670,5.02571722200341,3127
BCB,11741,"",1398,1.3,3444,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346673,4101625,4.79397180048854,3127
BCB,11742,"",671,,3456,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346772,4101771,4.82197337024349,3127
BCB,11743,"",565,,3456,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346717,4101791,4.76358688125621,3127
BCB,11744,"",1451,0.5,3444,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346521,4101798,4.58227875384314,3127
BCB,11745,"",2273,0.4,3444,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346477,4101861,4.51597533350258,3127
BCB,11746,"",687,,3444,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346425,4101853,4.4720370621225,3127
BCB,11747,"",752,,3444,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346380,4101881,4.41943945543686,3127
BCB,11748,"",1036,2.25,3572,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,345993,4101903,4.06117837589795,3127
BCB,11749,"",430,0.4,3395,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346934,4101947,4.90374490972342,3127
BCB,11750,"",517,0.5,3395,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346889,4101969,4.85382188730827,3127
BCB,11751,"",1443,0.25,3395,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346860,4102027,4.80594631729926,3127
BCB,11752,"",654,1.25,3481,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346626,4102364,4.47370526830202,3127
BCB,11753,"",582,,3481,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346605,4102398,4.44339905098945,3127
BCB,11754,"",2115,2.75,3505,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346506,4102588,4.29465508403989,3127
BCB,11755,"",690,1.8,3383,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346923,4102533,4.71166863946425,3127
BCB,11756,"",4795,2.5,3347,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347411,4102413,5.21420621557484,3127
BCB,11757,"",4215,3,3347,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347385,4102523,5.1622256580999,3127
BCB,11758,"",629,,3091,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348772,4102260,6.57279385189423,3127
BCB,11759,"",1276,1.2,3091,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348635,4102354,6.41851238192904,3127
BCB,11760,"",631,1.6,3091,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348594,4102395,6.36974694559721,3127
BCB,11761,"",246,0.5,3078,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348538,4102360,6.32248771876969,3127
BCB,11762,"",664,1.7,3078,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348521,4102313,6.31626978457879,3127
BCB,11763,"",522,,3078,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348406,4102387,6.18775799521499,3127
BCB,11764,"",383,1.4,3078,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348476,4102418,6.2495335366362,3127
BCB,11765,"",1150,2.3,3078,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348531,4102457,6.29532171425945,3127
BCB,11766,"",861,1.8,3078,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348470,4102470,6.23294582026471,3127
BCB,11767,"",855,0.6,3078,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348372,4102704,6.09324731090152,3127
BCB,11768,"",881,0.85,3091,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348461,4102891,6.15272605784947,3127
BCB,11769,"",3296,0.9,3078,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348246,4102861,5.94409377005786,3127
BCB,11770,"",791,2,3091,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348195,4102993,5.87562705037693,3127
BCB,11771,"",693,0.5,3091,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348167,4103055,5.84035572174304,3127
BCB,11772,"",752,,3103,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,348224,4103163,5.88559954335848,3127
BCB,11775,"",1996,3,3200,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347560,4103136,5.22800183142015,3127
BCB,11776,"",2270,2.25,3322,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347259,4103077,4.93649316902737,3127
BCB,11777,"",2950,1.75,3578,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347359,4103465,5.00015341565011,3127
BCB,11778,"",1725,1.25,3578,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347262,4103517,4.90074685632287,3127
BCB,11779,"",1363,2,3310,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346945,4104309,4.61556701066125,3127
BCB,11780,"",2469,2,3307,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346919,4104386,4.60012264908627,3127
BCB,11781,"",1484,1.5,3322,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346790,4104382,4.47188031425699,3127
BCB,11782,"",1061,0.75,3347,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346677,4104338,4.35374253367055,3127
BCB,11783,"",3420,0.5,3310,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346887,4104535,4.59222071542738,3127
BCB,11784,"",324,1.75,3310,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346950,4104591,4.66428005299494,3127
BCB,11785,"",928,1,3310,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346938,4104636,4.66102605655854,3127
BCB,11786,"",562,0.4,3322,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346964,4104718,4.703081318613,3127
BCB,11787,"",986,2.5,3408,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346426,4104650,4.16300454200744,3127
BCB,11788,"",1430,2.3,3408,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346520,4104695,4.2647000436788,3127
BCB,11789,"",1965,4.8,3408,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346448,4104724,4.20136094521779,3127
BCB,11790,"",1667,1.2,3408,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346526,4104797,4.29475103693109,3127
BCB,11791,"",773,1.8,3481,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346111,4104875,3.91618808294734,3127
BCB,11792,"",1175,0.8,3481,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346144,4104939,3.96680178059037,3127
BCB,11793,"",4740,3.2,3420,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346955,4105082,4.78417185853778,3127
BCB,11794,"",580,1.75,3432,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346629,4105083,4.47268251740362,3127
BCB,11795,"",484,1,3444,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346735,4105161,4.59752205993862,3127
BCB,11796,"",1182,1.75,3432,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346624,4105153,4.48961635797936,3127
BCB,11797,"",1092,0.025,3444,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346465,4105128,4.33095684045608,3127
BCB,11798,"",663,0.01,3456,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346504,4105239,4.40468359185864,3127
BCB,11799,"",2463,2.1,3493,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346115,4105149,4.00864712246898,3127
BCB,11800,"",1616,2.25,3505,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346171,4105253,4.09858226125614,3127
BCB,11801,"",2013,3.8,3517,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346263,4105357,4.22311858845683,3127
BCB,11802,"",354,0.3,3481,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346790,4105469,4.75368480179725,3127
BCB,11803,"",1392,1,3469,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346845,4105572,4.84315914467193,3127
BCB,11804,"",474,0.2,3481,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346794,4105536,4.78231238553387,3127
BCB,11805,"",398,0.3,3481,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346744,4105541,4.7379580050664,3127
BCB,11806,"",1209,0.25,3627,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,346257,4105724,4.3723295431559,3127
BCB,11808,"",546,,3688,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347572,4106011,5.68406812098234,3127
BCB,11809,"",459,1.5,3688,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347427,4106076,5.57857830439868,3127
BCB,11810,"",984,1.25,3786,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347383,4106442,5.7033979366721,3127
BCB,11811,"",855,0.3,3737,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347722,4106926,6.23745967738926,3127
BCB,11812,"",460,1,3737,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347746,4106960,6.27551947092753,3127
BCB,11813,"",693,0.25,3798,kings_mf_goddard_ck,mt_goddard,fresno,kings_canyon,kings_canyon,347582,4107509,6.44150959901077,3127
